Coins_date,id,Price,Market Cap,Total volume
2022-02-16 00:00:00.000,dogecoin,0.15,20205513014.868282,588779802.3578908
2022-02-17 00:00:00.000,dogecoin,0.15,19793161996.164135,467063698.8806109
2022-02-18 00:00:00.000,dogecoin,0.14,18448059490.681126,637195114.5822377
2022-02-19 00:00:00.000,dogecoin,0.14,18432330982.73074,469164990.70093423
2022-02-20 00:00:00.000,dogecoin,0.14,18712230030.190487,531005180.0504977
2022-02-21 00:00:00.000,dogecoin,0.14,18210299711.498596,430709127.9803721
2022-02-22 00:00:00.000,dogecoin,0.13,17175378103.537405,744028094.377513
2022-02-23 00:00:00.000,dogecoin,0.13,17498675789.226795,578514808.559262
2022-02-24 00:00:00.000,dogecoin,0.13,17006796281.083015,524745719.9000757
2022-02-25 00:00:00.000,dogecoin,0.12,16447954565.768293,1555500389.0762396
2022-02-26 00:00:00.000,dogecoin,0.13,16970565180.285915,633264428.6761099
2022-02-27 00:00:00.000,dogecoin,0.13,16904081014.60324,425389398.900253
2022-02-28 00:00:00.000,dogecoin,0.12,16368162696.822393,821388956.9395983
2022-03-01 00:00:00.000,dogecoin,0.13,17644834541.64013,647565472.4098691
2022-03-02 00:00:00.000,dogecoin,0.13,17792137067.533512,663017828.9212047
2022-03-03 00:00:00.000,dogecoin,0.13,17671088755.36031,551242876.5652119
2022-03-04 00:00:00.000,dogecoin,0.13,17232959905.13829,453454367.244952
2022-03-05 00:00:00.000,dogecoin,0.12,16270672606.167295,570639214.497466
2022-03-06 00:00:00.000,dogecoin,0.13,16633635745.924519,357699960.6239822
2022-03-07 00:00:00.000,dogecoin,0.12,16022285140.030806,450121950.994366
2022-03-08 00:00:00.000,dogecoin,0.12,15550670944.30081,508118703.94951713
2022-03-09 00:00:00.000,dogecoin,0.12,15509340477.457104,552520191.1276314
2022-03-10 00:00:00.000,dogecoin,0.12,16125521633.897732,557097206.5365396
2022-03-11 00:00:00.000,dogecoin,0.12,15513048239.107885,602381396.9501859
2022-03-12 00:00:00.000,dogecoin,0.12,15378091510.664772,425746731.61398435
2022-03-13 00:00:00.000,dogecoin,0.12,15292272004.841997,262487963.67198724
2022-03-14 00:00:00.000,dogecoin,0.11,14829369300.171515,370701436.56405693
2022-03-15 00:00:00.000,dogecoin,0.11,15094262969.345552,749557340.4738561
2022-03-16 00:00:00.000,dogecoin,0.11,14976874936.795795,404855073.2737245
2022-03-17 00:00:00.000,dogecoin,0.12,15312260997.697605,454062362.78261167
2022-03-18 00:00:00.000,dogecoin,0.12,15455353266.709269,345892789.4066368
2022-03-19 00:00:00.000,dogecoin,0.12,15840145554.719898,360212718.0066223
2022-03-20 00:00:00.000,dogecoin,0.12,16406470450.747622,545229695.8419479
2022-03-21 00:00:00.000,dogecoin,0.12,15829078265.846037,380998923.6262675
2022-03-22 00:00:00.000,dogecoin,0.12,15801818878.8295,356391941.7920945
2022-03-23 00:00:00.000,dogecoin,0.12,16238962822.171598,468365801.74286
2022-03-24 00:00:00.000,dogecoin,0.13,17166493310.803734,763388441.3232628
2022-03-25 00:00:00.000,dogecoin,0.14,18085352081.106976,1502377899.5071545
2022-03-26 00:00:00.000,dogecoin,0.13,17372121466.21083,843502488.6271193
2022-03-27 00:00:00.000,dogecoin,0.14,18037221358.622047,679906092.5425212
2022-03-28 00:00:00.000,dogecoin,0.14,19159099440.94978,1361751198.6091218
2022-03-29 00:00:00.000,dogecoin,0.14,18912086335.114277,1362089564.8119006
2022-03-30 00:00:00.000,dogecoin,0.14,19156703511.03722,915070191.8107778
2022-03-31 00:00:00.000,dogecoin,0.14,19046182054.000004,1429100276.6028671
2022-04-01 00:00:00.000,dogecoin,0.14,18285023774.70442,1171644436.358527
2022-04-02 00:00:00.000,dogecoin,0.14,18736363429.505466,864435179.5589623
2022-04-03 00:00:00.000,dogecoin,0.14,18434882794.129143,669846329.5030069
2022-04-04 00:00:00.000,dogecoin,0.15,19342108550.767612,1083257019.1997526
2022-04-05 00:00:00.000,dogecoin,0.15,19686180868.269466,2197789073.771911
2022-04-06 00:00:00.000,dogecoin,0.17,22841317361.905937,4812898159.279699
2022-04-07 00:00:00.000,dogecoin,0.14,19026950766.307198,3516150438.685102
2022-04-08 00:00:00.000,dogecoin,0.15,19384244137.97197,1288347535.7744143
2022-04-09 00:00:00.000,dogecoin,0.14,18909602130.809933,1515264410.3042731
2022-04-10 00:00:00.000,dogecoin,0.14,19165261252.340595,661718415.4552729
2022-04-11 00:00:00.000,dogecoin,0.15,19987358570.522083,1856658866.5016725
2022-04-12 00:00:00.000,dogecoin,0.13,17820159011.155285,1415524659.2257547
2022-04-13 00:00:00.000,dogecoin,0.14,18332874080.115364,1137782588.8216176
2022-04-14 00:00:00.000,dogecoin,0.14,18613255836.159664,900497958.2487617
2022-04-15 00:00:00.000,dogecoin,0.14,19135452488.479843,1696769110.169632
2022-04-16 00:00:00.000,dogecoin,0.15,19399564921.502853,1192127471.5748763
2022-04-17 00:00:00.000,dogecoin,0.14,19107457607.2919,659526385.7512393
2022-04-18 00:00:00.000,dogecoin,0.14,18492097962.583187,684215539.9295919
2022-04-19 00:00:00.000,dogecoin,0.14,18560726316.805576,902124403.9380971
2022-04-20 00:00:00.000,dogecoin,0.14,18929050351.22202,711538762.1927351
2022-04-21 00:00:00.000,dogecoin,0.14,18680026272.03527,998383144.1761781
2022-04-22 00:00:00.000,dogecoin,0.14,18101102923.60291,736241568.1744674
2022-04-23 00:00:00.000,dogecoin,0.14,18114700373.050507,507868494.1894307
2022-04-24 00:00:00.000,dogecoin,0.13,17808846816.197216,340031200.59491146
2022-04-25 00:00:00.000,dogecoin,0.13,17539092687.942547,420602584.34732944
2022-04-26 00:00:00.000,dogecoin,0.16,20889819622.945736,4527900913.174832
2022-04-27 00:00:00.000,dogecoin,0.14,18349006707.824966,4019215672.9756365
2022-04-28 00:00:00.000,dogecoin,0.14,18520301626.48391,1661317302.8086133
2022-04-29 00:00:00.000,dogecoin,0.14,18195861479.252583,1026788016.2304535
2022-04-30 00:00:00.000,dogecoin,0.14,17933830962.139313,1405254788.6529295
2022-05-01 00:00:00.000,dogecoin,0.13,16949333837.117989,852597769.9959106
2022-05-02 00:00:00.000,dogecoin,0.13,17649776135.15511,923530249.1520077
2022-05-03 00:00:00.000,dogecoin,0.13,17399350034.08669,717964010.5500077
2022-05-04 00:00:00.000,dogecoin,0.13,17210184949.768993,515582300.5745336
2022-05-05 00:00:00.000,dogecoin,0.14,17998354158.505836,761020546.6238395
2022-05-06 00:00:00.000,dogecoin,0.13,17071972003.639244,1120915222.8812563
2022-05-07 00:00:00.000,dogecoin,0.13,17045855793.431873,873092355.0140808
2022-05-08 00:00:00.000,dogecoin,0.13,16961587503.908892,713079409.8396207
2022-05-09 00:00:00.000,dogecoin,0.12,16480886904.10508,674369604.0562446
2022-05-10 00:00:00.000,dogecoin,0.11,13940613503.84422,1201778222.9297488
2022-05-11 00:00:00.000,dogecoin,0.11,14356655182.113955,1520357821.446496
2022-05-12 00:00:00.000,dogecoin,0.08,11245628695.393831,2304138532.4479313
2022-05-13 00:00:00.000,dogecoin,0.08,11029602361.959702,2076228998.7972791
2022-05-14 00:00:00.000,dogecoin,0.09,11736356239.38597,1164592182.5169702
2022-05-15 00:00:00.000,dogecoin,0.09,11957938633.761251,669763901.5580362
2022-05-16 00:00:00.000,dogecoin,0.09,12361302619.217285,523850917.2153835
2022-05-17 00:00:00.000,dogecoin,0.09,11674489610.3266,542894376.7900797
2022-05-18 00:00:00.000,dogecoin,0.09,12003154911.17851,534208059.6922679
2022-05-19 00:00:00.000,dogecoin,0.08,11164647985.005589,440619370.1333325
2022-05-20 00:00:00.000,dogecoin,0.09,11561042354.426256,498192659.6876258
2022-05-21 00:00:00.000,dogecoin,0.08,11219266963.979424,404780036.95007163
2022-05-22 00:00:00.000,dogecoin,0.08,11215241586.79627,255278028.95808345
2022-05-23 00:00:00.000,dogecoin,0.09,11454406399.526173,361098076.2145224
2022-05-24 00:00:00.000,dogecoin,0.08,11128106600.099129,455172446.30735713
2022-05-25 00:00:00.000,dogecoin,0.08,11102784069.14862,348946028.0136624
2022-05-26 00:00:00.000,dogecoin,0.08,11141351865.763996,340099056.6201669
2022-05-27 00:00:00.000,dogecoin,0.08,10456564437.16446,549191029.1169037
2022-05-28 00:00:00.000,dogecoin,0.08,10820124403.65529,1037545958.3133696
2022-05-29 00:00:00.000,dogecoin,0.08,10904312780.500645,409235814.75087273
2022-05-30 00:00:00.000,dogecoin,0.08,11082758424.151102,299563551.25899005
2022-05-31 00:00:00.000,dogecoin,0.09,11658820775.232237,578346029.0502081
2022-06-01 00:00:00.000,dogecoin,0.09,11416191888.823816,617942084.8184199
2022-06-02 00:00:00.000,dogecoin,0.08,10752855720.386988,721694783.408132
2022-06-03 00:00:00.000,dogecoin,0.08,10985912220.4638,379734809.64686114
2022-06-04 00:00:00.000,dogecoin,0.08,10664473289.14563,341181329.003519
2022-06-05 00:00:00.000,dogecoin,0.08,10827205169.359241,283622298.33735
2022-06-06 00:00:00.000,dogecoin,0.08,10875240299.746147,250858983.44583407
2022-06-07 00:00:00.000,dogecoin,0.08,11024204528.85214,462664806.183012
2022-06-08 00:00:00.000,dogecoin,0.08,10723146655.8925,444526891.7502179
2022-06-09 00:00:00.000,dogecoin,0.08,10618723154.455372,301521979.3944956
2022-06-10 00:00:00.000,dogecoin,0.08,10585015677.429718,266094986.2623978
2022-06-11 00:00:00.000,dogecoin,0.08,10033939051.406752,386321802.32612133
2022-06-12 00:00:00.000,dogecoin,0.07,9275458118.940283,415742927.3265015
2022-06-13 00:00:00.000,dogecoin,0.06,8576903106.487194,603194881.7276112
2022-06-14 00:00:00.000,dogecoin,0.05,7179763889.482706,1229501458.3007965
2022-06-15 00:00:00.000,dogecoin,0.06,7345995693.67907,751863076.932698
2022-06-16 00:00:00.000,dogecoin,0.06,8327895936.654458,1008539819.9711765
2022-06-17 00:00:00.000,dogecoin,0.06,7313202667.8370075,648436179.0980239
2022-06-18 00:00:00.000,dogecoin,0.06,7580103919.794967,335465656.553072
2022-06-19 00:00:00.000,dogecoin,0.05,7047151688.855815,579005092.8133309
2022-06-20 00:00:00.000,dogecoin,0.06,8007123393.109904,1109613195.8157861
2022-06-21 00:00:00.000,dogecoin,0.06,7993655909.821356,436468680.0331406
2022-06-22 00:00:00.000,dogecoin,0.07,8712084255.41231,955977409.4758974
2022-06-23 00:00:00.000,dogecoin,0.06,8191131933.113398,556963291.6014608
2022-06-24 00:00:00.000,dogecoin,0.06,8511428607.406374,380408944.82205266
2022-06-25 00:00:00.000,dogecoin,0.07,8972272679.501303,457209214.2586788
2022-06-26 00:00:00.000,dogecoin,0.07,9079738836.82503,376955330.847228
2022-06-27 00:00:00.000,dogecoin,0.07,9782819383.061155,805499568.7598913
2022-06-28 00:00:00.000,dogecoin,0.07,9593836483.817602,879067302.5044637
2022-06-29 00:00:00.000,dogecoin,0.07,8744029011.21906,472835705.38681626
2022-06-30 00:00:00.000,dogecoin,0.07,9229637613.92531,527579477.62594885
2022-07-01 00:00:00.000,dogecoin,0.07,8694399568.0372,493086895.3456614
2022-07-02 00:00:00.000,dogecoin,0.07,8872989716.34769,407110434.85256225
2022-07-03 00:00:00.000,dogecoin,0.07,8865691308.246067,304929087.4539466
2022-07-04 00:00:00.000,dogecoin,0.07,8922904393.575047,233745029.06366032
2022-07-05 00:00:00.000,dogecoin,0.07,9217441821.352026,319012683.00408226
2022-07-06 00:00:00.000,dogecoin,0.07,8909201664.120687,342321255.0024212
2022-07-07 00:00:00.000,dogecoin,0.07,9109241481.576597,339248628.5467581
2022-07-08 00:00:00.000,dogecoin,0.07,9396286250.48342,361760757.232005
2022-07-09 00:00:00.000,dogecoin,0.07,9219076522.975126,395359115.2679299
2022-07-10 00:00:00.000,dogecoin,0.07,9232778952.561293,212337493.83700016
2022-07-11 00:00:00.000,dogecoin,0.07,8935615653.759644,255195815.60438523
2022-07-12 00:00:00.000,dogecoin,0.06,8196600423.910415,277744783.925587
2022-07-13 00:00:00.000,dogecoin,0.06,8008745783.4430485,253102827.3622674
2022-07-14 00:00:00.000,dogecoin,0.06,8228984019.981095,390711830.20035666
2022-07-15 00:00:00.000,dogecoin,0.06,8309308240.192286,302864614.23901135
2022-07-16 00:00:00.000,dogecoin,0.06,8351796019.995088,329590552.0231707
2022-07-17 00:00:00.000,dogecoin,0.06,8522238757.032284,263564687.50386882
2022-07-18 00:00:00.000,dogecoin,0.06,8432377426.898643,249817516.56469902
2022-07-19 00:00:00.000,dogecoin,0.07,8930944419.808128,573376545.5853187
2022-07-20 00:00:00.000,dogecoin,0.07,9132582301.060856,550953032.9270701
2022-07-21 00:00:00.000,dogecoin,0.07,9374126482.427017,995016915.9124552
2022-07-22 00:00:00.000,dogecoin,0.07,9291828383.595125,426258005.41786015
2022-07-23 00:00:00.000,dogecoin,0.07,8951022775.874964,370742500.2860777
2022-07-24 00:00:00.000,dogecoin,0.07,9056463843.659754,301861410.2823096
2022-07-25 00:00:00.000,dogecoin,0.07,9025129232.890585,247480060.71446308
2022-07-26 00:00:00.000,dogecoin,0.06,8246745601.548291,333100791.3714314
2022-07-27 00:00:00.000,dogecoin,0.06,8308332157.750912,307682587.8048506
2022-07-28 00:00:00.000,dogecoin,0.07,8872417372.418211,388423346.79172903
2022-07-29 00:00:00.000,dogecoin,0.07,9173564261.53992,547333749.1275033
2022-07-30 00:00:00.000,dogecoin,0.07,9277500870.078665,629340743.8681077
2022-07-31 00:00:00.000,dogecoin,0.07,9225640212.819563,679109266.5730131
2022-08-01 00:00:00.000,dogecoin,0.07,9078991629.40885,443178697.931631
2022-08-02 00:00:00.000,dogecoin,0.07,9109746681.357946,432136214.4067208
2022-08-03 00:00:00.000,dogecoin,0.07,8926613927.97997,368445590.8675518
2022-08-04 00:00:00.000,dogecoin,0.07,8791246771.239983,326157554.9490543
2022-08-05 00:00:00.000,dogecoin,0.07,8966335320.159119,300218274.87645394
2022-08-06 00:00:00.000,dogecoin,0.07,9250357294.847927,379389902.41666174
2022-08-07 00:00:00.000,dogecoin,0.07,9128364802.150677,312552830.94792706
2022-08-08 00:00:00.000,dogecoin,0.07,9150526245.122278,195760925.52273992
2022-08-09 00:00:00.000,dogecoin,0.07,9319536767.637264,390176293.3336786
2022-08-10 00:00:00.000,dogecoin,0.07,9205241437.020826,620538140.8961928
2022-08-11 00:00:00.000,dogecoin,0.07,9459742166.032936,473787491.0608855
2022-08-12 00:00:00.000,dogecoin,0.07,9422635855.057259,601345664.785982
2022-08-13 00:00:00.000,dogecoin,0.07,9621615883.650183,350055859.5762697
2022-08-14 00:00:00.000,dogecoin,0.07,9701462883.272358,429531374.80676556
2022-08-15 00:00:00.000,dogecoin,0.08,10874183943.611986,1472169164.8825502
2022-08-16 00:00:00.000,dogecoin,0.08,10220518297.147802,881087003.278233
2022-08-17 00:00:00.000,dogecoin,0.09,11613818652.24844,1907992736.9825044
2022-08-18 00:00:00.000,dogecoin,0.08,10701430241.546501,987896632.125515
2022-08-19 00:00:00.000,dogecoin,0.08,9988654623.39928,599180369.9097159
2022-08-20 00:00:00.000,dogecoin,0.07,9037215457.753119,1015524096.1820706
2022-08-21 00:00:00.000,dogecoin,0.07,9234800247.43884,597591677.6288222
2022-08-22 00:00:00.000,dogecoin,0.07,9255550221.843853,481542620.7442357
2022-08-23 00:00:00.000,dogecoin,0.07,9072607016.382734,583158079.7801675
2022-08-24 00:00:00.000,dogecoin,0.07,9142297929.126097,361487550.9958859
2022-08-25 00:00:00.000,dogecoin,0.07,9008780615.771118,399669534.34822786
2022-08-26 00:00:00.000,dogecoin,0.07,9196942478.260157,481036165.02384806
2022-08-27 00:00:00.000,dogecoin,0.06,8396098648.882668,566061466.2603946
2022-08-28 00:00:00.000,dogecoin,0.06,8455433465.678763,335854088.033515
2022-08-29 00:00:00.000,dogecoin,0.06,8270352628.344216,243808042.60731366
2022-08-30 00:00:00.000,dogecoin,0.06,8499738683.531084,304864566.27590084
2022-08-31 00:00:00.000,dogecoin,0.06,8196486024.813015,296887635.37576485
2022-09-01 00:00:00.000,dogecoin,0.06,8122483672.247006,273656559.9443712
2022-09-02 00:00:00.000,dogecoin,0.06,8272635722.907684,303108118.8687515
2022-09-03 00:00:00.000,dogecoin,0.06,8167547569.171126,248591513.72638798
2022-09-04 00:00:00.000,dogecoin,0.06,8322534579.089231,276225702.3087001
2022-09-05 00:00:00.000,dogecoin,0.06,8391551745.900223,233090074.4711702
2022-09-06 00:00:00.000,dogecoin,0.06,8330078667.170321,219972072.26630643
2022-09-07 00:00:00.000,dogecoin,0.06,7855465844.087158,438778365.8032458
2022-09-08 00:00:00.000,dogecoin,0.06,8145998397.561613,321663514.29008484
2022-09-09 00:00:00.000,dogecoin,0.06,8092761865.44217,268852122.4392712
2022-09-10 00:00:00.000,dogecoin,0.06,8484992702.152766,474643807.7284111
2022-09-11 00:00:00.000,dogecoin,0.06,8611009374.531961,418794908.73447907
2022-09-12 00:00:00.000,dogecoin,0.06,8445645424.148493,332675348.5558981
2022-09-13 00:00:00.000,dogecoin,0.06,8455107513.715111,387766691.0881112
2022-09-14 00:00:00.000,dogecoin,0.06,7920691088.683858,449998706.97261924
2022-09-15 00:00:00.000,dogecoin,0.06,8109779592.933179,357886370.8075104
2022-09-16 00:00:00.000,dogecoin,0.06,7828689974.63596,309004227.844802
2022-09-17 00:00:00.000,dogecoin,0.06,8025509527.525802,238620016.70636025
2022-09-18 00:00:00.000,dogecoin,0.06,8261083771.3291,205863083.86205634
2022-09-19 00:00:00.000,dogecoin,0.06,7648384735.803882,250542351.11601794
2022-09-20 00:00:00.000,dogecoin,0.06,7795630785.491638,288866040.5013149
2022-09-21 00:00:00.000,dogecoin,0.06,7767664167.330369,278563168.36965275
2022-09-22 00:00:00.000,dogecoin,0.06,7619289351.188289,379475189.299615
2022-09-23 00:00:00.000,dogecoin,0.06,7928083166.0103245,235736292.50008538
2022-09-24 00:00:00.000,dogecoin,0.06,8434340930.799788,650660228.5576719
2022-09-25 00:00:00.000,dogecoin,0.06,8417974024.669008,895820729.0909966
2022-09-26 00:00:00.000,dogecoin,0.06,8117055565.980322,348169164.419361
2022-09-27 00:00:00.000,dogecoin,0.06,8087678345.765852,302358419.17943954
2022-09-28 00:00:00.000,dogecoin,0.06,8058530115.922772,313033546.81594914
2022-09-29 00:00:00.000,dogecoin,0.06,8061788536.371747,252503709.0811439
2022-09-30 00:00:00.000,dogecoin,0.06,8045086931.134863,213911928.02846697
2022-10-01 00:00:00.000,dogecoin,0.06,8209024026.137049,328232924.7814179
2022-10-02 00:00:00.000,dogecoin,0.06,8057050260.997962,324030704.24489325
2022-10-03 00:00:00.000,dogecoin,0.06,7896588806.545192,190830664.58554542
2022-10-04 00:00:00.000,dogecoin,0.06,8009759687.677036,187651276.87752542
2022-10-05 00:00:00.000,dogecoin,0.07,8772554762.044304,692656669.2895935
2022-10-06 00:00:00.000,dogecoin,0.06,8557148774.836487,550523065.7098868
2022-10-07 00:00:00.000,dogecoin,0.06,8662110963.151628,369415330.26572776
2022-10-08 00:00:00.000,dogecoin,0.06,8440488408.511923,317450232.01979256
2022-10-09 00:00:00.000,dogecoin,0.06,8403128638.886028,164891129.92056057
2022-10-10 00:00:00.000,dogecoin,0.06,8462620126.156707,158892865.10851607
2022-10-11 00:00:00.000,dogecoin,0.06,8133435179.640262,244030702.670895
2022-10-12 00:00:00.000,dogecoin,0.06,8212902491.791295,281768670.72098356
2022-10-13 00:00:00.000,dogecoin,0.06,8177056888.747869,193764226.16642296
2022-10-14 00:00:00.000,dogecoin,0.06,8132911483.128327,426926210.4409467
2022-10-15 00:00:00.000,dogecoin,0.06,7995514730.711153,231426625.23433575
2022-10-16 00:00:00.000,dogecoin,0.06,8006729816.920091,177653659.3073275
2022-10-17 00:00:00.000,dogecoin,0.06,8036025501.704916,159217850.54869464
2022-10-18 00:00:00.000,dogecoin,0.06,8206828159.8726015,171266123.20171484
2022-10-19 00:00:00.000,dogecoin,0.06,8189804714.223617,222137012.4081595
2022-10-20 00:00:00.000,dogecoin,0.06,8009860918.824814,290797937.35464686
2022-10-21 00:00:00.000,dogecoin,0.06,8129093656.150864,253745723.78532097
2022-10-22 00:00:00.000,dogecoin,0.06,8115899841.148473,227709937.5047122
2022-10-23 00:00:00.000,dogecoin,0.06,8161270902.724386,163636240.11819375
2022-10-24 00:00:00.000,dogecoin,0.06,8239241329.588442,188777232.07045358
2022-10-25 00:00:00.000,dogecoin,0.06,8096764917.869359,232530205.190919
2022-10-26 00:00:00.000,dogecoin,0.06,8567647852.182661,481962213.939937
2022-10-27 00:00:00.000,dogecoin,0.07,9890040388.883816,1460263300.2258794
2022-10-28 00:00:00.000,dogecoin,0.08,10571166183.147974,3037886680.137793
2022-10-29 00:00:00.000,dogecoin,0.08,11481459943.722818,3786673893.7421303
2022-10-30 00:00:00.000,dogecoin,0.12,16183322186.04796,13935323258.476389
2022-10-31 00:00:00.000,dogecoin,0.12,15958157659.051123,8902350482.952517
2022-11-01 00:00:00.000,dogecoin,0.13,17350242400.171707,6219458573.127876
2022-11-02 00:00:00.000,dogecoin,0.14,19476760060.060974,9174768571.365593
2022-11-03 00:00:00.000,dogecoin,0.13,17514475423.97134,5667544978.040792
2022-11-04 00:00:00.000,dogecoin,0.12,16671815538.703808,3211107642.3862615
2022-11-05 00:00:00.000,dogecoin,0.13,17202035207.194138,3817976766.8554473
2022-11-06 00:00:00.000,dogecoin,0.12,17029136095.696274,2316382678.1889896
2022-11-07 00:00:00.000,dogecoin,0.11,15624594032.088184,1567432194.987663
2022-11-08 00:00:00.000,dogecoin,0.11,15155921800.751513,1632109436.3097398
2022-11-09 00:00:00.000,dogecoin,0.09,12203399129.01615,4215412978.5243144
2022-11-10 00:00:00.000,dogecoin,0.07,10217787604.265656,3287343241.163801
2022-11-11 00:00:00.000,dogecoin,0.09,12314147541.683048,3054987292.445075
2022-11-12 00:00:00.000,dogecoin,0.09,11704145959.93991,1607036179.0937877
2022-11-13 00:00:00.000,dogecoin,0.09,12138764773.722662,2311140550.342292
2022-11-14 00:00:00.000,dogecoin,0.09,11691228511.358667,1218665499.7363534
2022-11-15 00:00:00.000,dogecoin,0.09,11883386302.534946,1535609620.1913745
2022-11-16 00:00:00.000,dogecoin,0.09,11979702699.505383,811355066.4870471
2022-11-17 00:00:00.000,dogecoin,0.09,11771080466.55884,893959272.9131413
2022-11-18 00:00:00.000,dogecoin,0.08,11636529057.669258,593843979.8312361
2022-11-19 00:00:00.000,dogecoin,0.08,11642131298.739378,445190439.14079845
2022-11-20 00:00:00.000,dogecoin,0.08,11630176833.700191,313829605.3529174
2022-11-21 00:00:00.000,dogecoin,0.08,10657646234.1969,629718361.3437527
2022-11-22 00:00:00.000,dogecoin,0.08,10271252231.672188,863184861.4500775
2022-11-23 00:00:00.000,dogecoin,0.08,10809596873.37504,716889521.0609592
2022-11-24 00:00:00.000,dogecoin,0.08,11296925339.614904,675945665.4237949
2022-11-25 00:00:00.000,dogecoin,0.08,11210620792.57008,452911879.282561
2022-11-26 00:00:00.000,dogecoin,0.09,12349962335.600935,1404669778.4700913
2022-11-27 00:00:00.000,dogecoin,0.09,12245454607.301529,1181965804.9418733
2022-11-28 00:00:00.000,dogecoin,0.1,13771779865.325655,2700157365.543718
2022-11-29 00:00:00.000,dogecoin,0.1,13062801103.642529,1932188536.313403
2022-11-30 00:00:00.000,dogecoin,0.1,14052919227.453043,1853186882.3917403
2022-12-01 00:00:00.000,dogecoin,0.11,14807108805.482206,1874725655.9809432
2022-12-02 00:00:00.000,dogecoin,0.1,13988085810.360266,1252162118.6893582
2022-12-03 00:00:00.000,dogecoin,0.1,14073191533.625525,1044631390.3076215
2022-12-04 00:00:00.000,dogecoin,0.1,13816546600.857424,876240863.1829278
2022-12-05 00:00:00.000,dogecoin,0.1,14369691467.08511,1062095112.9456723
2022-12-06 00:00:00.000,dogecoin,0.1,13979022125.526585,1404188538.2150364
2022-12-07 00:00:00.000,dogecoin,0.1,13761039628.275936,745835660.1453204
2022-12-08 00:00:00.000,dogecoin,0.1,13176366605.325483,860167087.7309632
2022-12-09 00:00:00.000,dogecoin,0.1,13546283235.928226,659285430.6587769
2022-12-10 00:00:00.000,dogecoin,0.1,13305920985.178713,569868910.5932941
2022-12-11 00:00:00.000,dogecoin,0.1,13219648676.063393,310835329.3556648
2022-12-12 00:00:00.000,dogecoin,0.09,12754643414.96706,395111311.8756241
2022-12-13 00:00:00.000,dogecoin,0.09,12407843288.795214,1005013158.590227
2022-12-14 00:00:00.000,dogecoin,0.09,12499023447.730042,990240810.9053987
2022-12-15 00:00:00.000,dogecoin,0.09,12154305342.60287,720250506.0041391
2022-12-16 00:00:00.000,dogecoin,0.08,11617609255.012592,531350811.12410754
2022-12-17 00:00:00.000,dogecoin,0.08,10433548970.328838,861530985.1983918
2022-12-18 00:00:00.000,dogecoin,0.08,10907318050.704346,678472327.6531316
2022-12-19 00:00:00.000,dogecoin,0.08,10851056655.957146,343265209.93623155
2022-12-20 00:00:00.000,dogecoin,0.07,9830330547.799423,730295387.8399512
2022-12-21 00:00:00.000,dogecoin,0.08,10303882841.963,585663564.3617088
2022-12-22 00:00:00.000,dogecoin,0.07,10126589197.285011,466317120.9026215
2022-12-23 00:00:00.000,dogecoin,0.08,10594647210.421885,760263580.0414344
2022-12-24 00:00:00.000,dogecoin,0.08,10615071683.79033,531061748.0435455
2022-12-25 00:00:00.000,dogecoin,0.08,10690886550.792439,213562358.03691906
2022-12-26 00:00:00.000,dogecoin,0.08,10436451548.44752,537921732.4249119
2022-12-27 00:00:00.000,dogecoin,0.08,10392907088.314537,331696408.8498151
2022-12-28 00:00:00.000,dogecoin,0.07,10121039937.584257,371085799.7728064
2022-12-29 00:00:00.000,dogecoin,0.07,9666873796.744421,642446112.7743567
2022-12-30 00:00:00.000,dogecoin,0.07,9782541118.567251,368430088.04735845
2022-12-31 00:00:00.000,dogecoin,0.07,9407880206.190462,544951268.7817347
2023-01-01 00:00:00.000,dogecoin,0.07,9675397665.427988,379761023.50524557
2023-01-02 00:00:00.000,dogecoin,0.07,9642542404.974634,238805279.3845756
2023-01-03 00:00:00.000,dogecoin,0.07,9837024174.334692,494743006.2692899
2023-01-04 00:00:00.000,dogecoin,0.07,9697413277.281887,361190005.73493904
2023-01-05 00:00:00.000,dogecoin,0.07,10031834935.00088,417433286.7541576
2023-01-06 00:00:00.000,dogecoin,0.07,9842815302.005972,553994284.0084013
2023-01-07 00:00:00.000,dogecoin,0.07,9990718873.37009,417136864.9340026
2023-01-08 00:00:00.000,dogecoin,0.07,9950401473.714249,232768645.85840505
2023-01-09 00:00:00.000,dogecoin,0.07,10112409623.21956,333651622.8879676
2023-01-10 00:00:00.000,dogecoin,0.08,10460925447.221182,1123978233.5837917
2023-01-11 00:00:00.000,dogecoin,0.08,10669415549.954388,674692124.9641457
2023-01-12 00:00:00.000,dogecoin,0.08,10785447878.93371,544151468.6432554
2023-01-13 00:00:00.000,dogecoin,0.08,11085178367.854136,983751658.170035
2023-01-14 00:00:00.000,dogecoin,0.08,11623302622.660501,795233432.8657678
2023-01-15 00:00:00.000,dogecoin,0.09,12068323856.612995,1496087121.9835389
2023-01-16 00:00:00.000,dogecoin,0.09,11856733528.917416,681082186.6594719
2023-01-17 00:00:00.000,dogecoin,0.08,11528291217.020878,723731414.4535168
2023-01-18 00:00:00.000,dogecoin,0.08,11449270580.191713,460367915.17922485
2023-01-19 00:00:00.000,dogecoin,0.08,11067619777.91007,1370974712.899079
2023-01-20 00:00:00.000,dogecoin,0.08,11269006542.747513,436877766.13155895
2023-01-21 00:00:00.000,dogecoin,0.09,11923758984.12502,572892110.1084868
